Job Title,Position_Encoded,min_salary,max_salary,avg_salary,Rating,Location_state_binned,Headquarters_state_binned,works_at_headquarters,Size_cleaned,Company_age,Ownership_Grouped,Industry,Sector,Revenue
Research,2.0,39.0,66.0,52.5,2.4,il,Other,No,Medium,,Private,Food & Beverage Manufacturing,Industrial & Energy,300000000.0
Data Engineering,2.0,57.0,80.0,68.5,3.5,Other,ny,No,Medium,28.0,Private,Biotech & Pharmaceuticals,Healthcare & Education,
Others,7.0,63.0,127.0,95.0,3.9,Other,Other,No,Very Large,112.0,Public,Biotech & Pharmaceuticals,Healthcare & Education,10000000000.0
Data Science,2.0,50.0,89.0,69.5,3.2,ma,ny,No,Large,67.0,Public Service,Federal Agencies,Other Services,1500000000.0
Data Science,4.0,82.0,132.0,107.0,4.4,Other,Other,Yes,Medium,140.0,Private,Metals Brokers,Industrial & Energy,
Data Science,4.0,85.0,139.0,112.0,3.9,va,va,No,Medium,15.0,Private,IT Services,Technology,300000000.0
Data Science,2.0,,,,3.5,Other,Other,No,Large,29.0,Private,IT Services,Technology,300000000.0
Data Science,2.0,72.0,121.0,96.5,3.4,Other,Other,No,Small,28.0,Private,Consulting,Finance & Consulting,17500000.0
Others,2.0,74.0,149.0,111.5,2.1,ny,ca,No,Medium,,Public,Biotech & Pharmaceuticals,Healthcare & Education,37500000.0
Data Science,2.0,,,,3.770932754880694,ca,Other,No,,,Private,Biotech & Pharmaceuticals,Technology,
Data Engineering,,113.0,196.0,154.5,3.7,ma,Other,No,Very Large,,Public,Biotech & Pharmaceuticals,Healthcare & Education,10000000000.0
Data Science,2.0,69.0,121.0,95.0,3.4,ny,Other,No,Medium,14.0,Private,Health Care Services & Hospitals,Healthcare & Education,
Data Science,2.0,71.0,124.0,97.5,4.0,ny,ny,Yes,Medium,18.0,Private,Consumer Product Rental,Consumer & Retail,
Data Science,4.0,97.0,160.0,128.5,4.4,il,il,Yes,Medium,17.0,Private,Consulting,Finance & Consulting,75000000.0
Machine Learning,4.0,81.0,167.0,124.0,2.6,pa,ny,No,Medium,41.0,Public Service,Colleges & Universities,Healthcare & Education,
Data Science,7.0,150.0,238.0,194.0,3.2,ca,ca,Yes,Medium,19.0,Private,Enterprise Software & Network Solutions,Technology,
Data Analysis,2.0,,,,3.8,Other,Other,Yes,Medium,23.0,Private,Aerospace & Defense,Industrial & Energy,
Data Analysis,2.0,,,,3.1,Other,Other,Yes,Medium,23.0,Private,Enterprise Software & Network Solutions,Technology,37500000.0
Data Engineering,2.0,,,,4.1,Other,ny,No,,18.0,Private,IT Services,Technology,7500000.0
Medical/Healthcare,2.0,24.0,39.0,31.5,3.7,Other,Other,Yes,Medium,59.0,Public Service,Health Care Services & Hospitals,Healthcare & Education,300000000.0
Data Science,2.0,,,,4.7,ca,ca,No,Small,19.0,Private,Staffing & Outsourcing,Finance & Consulting,3000000.0
Data Analysis,2.0,35.0,65.0,50.0,4.2,Other,Other,Yes,Very Large,,Public Service,Religious Organizations,Other Services,
Data Science,2.0,77.0,132.0,104.5,3.5,ny,ny,Yes,Medium,20.0,Public,Advertising & Marketing,Finance & Consulting,
Data Science,2.0,51.0,88.0,69.5,4.3,Other,ca,No,Medium,56.0,Private,IT Services,Technology,75000000.0
Data Science,2.0,101.0,141.0,121.0,2.6,ca,ca,Yes,Very Large,28.0,Private,Colleges & Universities,Healthcare & Education,
Data Engineering,2.0,59.0,112.0,85.5,4.2,Other,il,No,Medium,17.0,Private,IT Services,Technology,
Data Analysis,2.0,,,,3.7,va,va,No,Medium,36.0,Private,IT Services,Technology,300000000.0
Data Engineering,2.0,79.0,147.0,113.0,3.1,ca,Other,No,Large,28.0,Public,Video Games,Other Services,10000000000.0
Data Science,2.0,79.0,127.0,103.0,3.8,ca,Other,No,Medium,20.0,Private,Consumer Products Manufacturing,Industrial & Energy,37500000.0
Data Science,2.0,,,,3.3,Other,Other,No,Large,39.0,Private,Consulting,Finance & Consulting,300000000.0
Others,2.0,62.0,119.0,90.5,3.9,ma,Other,No,Very Large,195.0,Public,Biotech & Pharmaceuticals,Healthcare & Education,10000000000.0
Data Science,4.0,119.0,187.0,153.0,4.3,ca,ca,Yes,Small,17.0,Private,Computer Hardware & Software,Technology,
Business,,,,,2.7,ny,ny,Yes,Large,59.0,Public,Banks & Credit Unions,Finance & Consulting,10000000000.0
Data Science,2.0,,,,4.5,Other,ma,No,Large,36.0,Private,Staffing & Outsourcing,Finance & Consulting,300000000.0
Data Science,2.0,,,,5.0,ca,ca,Yes,Small,,Private,Computer Hardware & Software,Technology,3000000.0
Data Science,,,,,3.8,ma,Other,No,Very Large,29.0,Public,Biotech & Pharmaceuticals,Healthcare & Education,10000000000.0
Data Science,1.0,81.0,132.0,106.5,3.2,va,ma,No,Large,67.0,Public Service,Federal Agencies,Other Services,1500000000.0
Data Science,4.0,120.0,140.0,130.0,5.0,Other,Other,Yes,Small,14.0,Private,Computer Hardware & Software,Technology,
Data Science,2.0,,,,4.3,Other,Other,No,Medium,29.0,Private,Staffing & Outsourcing,Finance & Consulting,75000000.0
Data Analysis,2.0,90.0,157.0,123.5,3.3,ca,ca,Yes,Large,37.0,Public,Consulting,Finance & Consulting,3500000000.0
Others,2.0,63.0,110.0,86.5,4.3,ny,ny,Yes,Large,26.0,Public,Enterprise Software & Network Solutions,Technology,
Data Analysis,5.0,42.0,86.0,64.0,3.5,ca,ca,Yes,Medium,29.0,Public Service,Health Care Services & Hospitals,Healthcare & Education,
Data Analysis,6.0,32.0,62.0,47.0,3.9,ny,ny,Yes,Medium,15.0,Private,Internet,Technology,17500000.0
Data Science,2.0,116.0,208.0,162.0,4.0,ca,ca,Yes,Very Large,43.0,Public,Computer Hardware & Software,Technology,7500000000.0
Data Science,4.0,107.0,173.0,140.0,3.9,Other,Other,No,Very Large,112.0,Public,Biotech & Pharmaceuticals,Healthcare & Education,10000000000.0
Data Science,2.0,65.0,113.0,89.0,3.4,Other,Other,No,Small,,Private,IT Services,Technology,7500000.0
Data Engineering,4.0,69.0,127.0,98.0,3.0,Other,Other,Yes,Very Large,67.0,Private,Gas Stations,Consumer & Retail,10000000000.0
Others,2.0,,,,2.3,Other,Other,Yes,Small,,Private,Biotech & Pharmaceuticals,Technology,
Data Science,4.0,102.0,172.0,137.0,3.9,ny,Other,No,Very Large,112.0,Public,Biotech & Pharmaceuticals,Healthcare & Education,10000000000.0
Data Science,2.0,,,,5.0,va,Other,No,,23.0,Private,Staffing & Outsourcing,Finance & Consulting,
Data Science,2.0,,,,5.0,ca,ca,No,Small,7.0,Private,Staffing & Outsourcing,Finance & Consulting,37500000.0
Data Engineering,2.0,74.0,124.0,99.0,4.0,Other,Other,Yes,Medium,110.0,Public Service,Insurance Carriers,Finance & Consulting,
Data Science,2.0,,,,3.6,Other,ca,No,Medium,23.0,Public,Staffing & Outsourcing,Finance & Consulting,
Software Engineering,2.0,40.0,68.0,54.0,3.3,Other,Other,Yes,Medium,61.0,Private,Food & Beverage Manufacturing,Industrial & Energy,
Data Engineering,4.0,76.0,142.0,109.0,3.2,Other,Other,No,Large,21.0,Private,Health Care Services & Hospitals,Healthcare & Education,
Data Engineering,2.0,76.0,142.0,109.0,3.4,Other,va,No,Medium,26.0,Private,IT Services,Technology,37500000.0
Data Science,4.0,108.0,171.0,139.5,4.4,ma,ma,Yes,Large,41.0,Private,Computer Hardware & Software,Technology,1500000000.0
Data Science,,202.0,306.0,254.0,3.3,il,ma,No,Very Large,113.0,Private,Insurance Carriers,Finance & Consulting,10000000000.0
Machine Learning,2.0,91.0,159.0,125.0,3.2,ny,ny,Yes,Large,50.0,Private,Computer Hardware & Software,Technology,
Data Engineering,2.0,,,,4.1,ny,Other,No,Small,22.0,Private,Staffing & Outsourcing,Finance & Consulting,17500000.0
Data Science,4.0,80.0,133.0,106.5,3.8,ma,Other,No,Very Large,29.0,Public,Biotech & Pharmaceuticals,Healthcare & Education,10000000000.0
Medical/Healthcare,5.0,,,,5.0,ca,ca,Yes,Small,12.0,Public,Biotech & Pharmaceuticals,Healthcare & Education,
Data Science,2.0,,,,4.2,Other,Other,No,Medium,25.0,Private,Staffing & Outsourcing,Finance & Consulting,37500000.0
Medical/Healthcare,2.0,21.0,34.0,27.5,3.6,Other,Other,No,Large,90.0,Public Service,Health Care Services & Hospitals,Healthcare & Education,300000000.0
Others,2.0,49.0,97.0,73.0,2.9,ca,ca,No,Medium,13.0,Private,Biotech & Pharmaceuticals,Healthcare & Education,
Others,3.0,49.0,113.0,81.0,2.7,Other,Other,Yes,Medium,64.0,Private,Biotech & Pharmaceuticals,Healthcare & Education,37500000.0
Data Science,2.0,,,,4.7,va,Other,No,,12.0,Private,Enterprise Software & Network Solutions,Technology,
Data Engineering,2.0,,,,4.2,Other,Other,No,Very Large,,Public Service,Religious Organizations,Other Services,
Data Science,2.0,96.0,161.0,128.5,3.2,pa,pa,No,,,Private,Staffing & Outsourcing,Finance & Consulting,7500000.0
Data Science,2.0,,,,3.3,Other,Other,No,Small,31.0,Private,IT Services,Technology,75000000.0
Others,2.0,65.0,134.0,99.5,3.1,Other,Other,Yes,Large,150.0,Private,Consumer Products Manufacturing,Industrial & Energy,10000000000.0
Data Science,,,,,3.8,ma,Other,No,Very Large,29.0,Public,Biotech & Pharmaceuticals,Healthcare & Education,10000000000.0
Others,4.0,59.0,125.0,92.0,4.0,ca,ca,No,Medium,19.0,Private,Biotech & Pharmaceuticals,Healthcare & Education,
Data Analysis,1.0,32.0,59.0,45.5,3.3,Other,Other,Yes,Medium,36.0,Private,Insurance Carriers,Finance & Consulting,
Data Engineering,4.0,87.0,158.0,122.5,4.5,Other,Other,Yes,Small,29.0,Private,Consulting,Finance & Consulting,37500000.0
Data Analysis,2.0,27.0,48.0,37.5,3.0,Other,Other,Yes,Large,48.0,Private,Enterprise Software & Network Solutions,Technology,300000000.0
Data Analysis,1.0,39.0,69.0,54.0,3.7,ma,ma,Yes,Large,173.0,Public,Insurance Carriers,Finance & Consulting,7500000000.0
Data Analysis,2.0,36.0,71.0,53.5,3.8,ny,ny,Yes,Large,23.0,Private,Travel Agencies,Other Services,3500000000.0
Data Science,4.0,107.0,173.0,140.0,3.9,il,il,Yes,Large,57.0,Public,Financial Analytics & Research,Finance & Consulting,1500000000.0
Data Science,4.0,56.0,99.0,77.5,3.2,va,ma,No,Large,67.0,Public Service,Federal Agencies,Other Services,1500000000.0
Others,2.0,25.0,28.0,26.5,3.3,ma,ma,Yes,,49.0,Private,Construction,Industrial & Energy,
Others,2.0,,,,2.9,ca,ca,No,Large,54.0,Private,Consumer Products Manufacturing,Industrial & Energy,1500000000.0
Others,4.0,80.0,155.0,117.5,3.1,Other,Other,Yes,Large,150.0,Private,Consumer Products Manufacturing,Industrial & Energy,10000000000.0
Others,2.0,43.0,98.0,70.5,2.4,ca,ca,Yes,Medium,19.0,Private,Biotech & Pharmaceuticals,Healthcare & Education,75000000.0
Data Analysis,5.0,45.0,78.0,61.5,4.8,ca,ca,Yes,Small,14.0,Private,Computer Hardware & Software,Technology,37500000.0
Others,4.0,50.0,110.0,80.0,2.9,Other,Other,No,Large,10.0,Private,Biotech & Pharmaceuticals,Healthcare & Education,
Others,1.0,44.0,96.0,70.0,2.9,ny,Other,No,Large,10.0,Private,Biotech & Pharmaceuticals,Healthcare & Education,
Research,2.0,100.0,140.0,120.0,3.770932754880694,ma,ca,No,,,Private,Biotech & Pharmaceuticals,Technology,
Data Engineering,2.0,61.0,119.0,90.0,3.4,ma,ma,Yes,Large,37.0,Private,Insurance Carriers,Finance & Consulting,300000000.0
Machine Learning,2.0,80.0,142.0,111.0,4.1,ca,ca,Yes,,18.0,Private,K-12 Education,Healthcare & Education,
Data Analysis,4.0,99.0,178.0,138.5,3.9,ca,ca,Yes,Small,17.0,Public,Computer Hardware & Software,Technology,
Data Science,5.0,37.0,100.0,68.5,3.6,ma,ma,No,Large,174.0,Private,Insurance Carriers,Finance & Consulting,10000000000.0
Data Engineering,2.0,62.0,113.0,87.5,3.9,ca,ca,Yes,Medium,14.0,Private,Internet,Technology,300000000.0
Data Science,7.0,86.0,137.0,111.5,3.6,pa,Other,No,Very Large,8.0,Public,Biotech & Pharmaceuticals,Healthcare & Education,3500000000.0
Others,4.0,58.0,111.0,84.5,3.9,ma,Other,No,Very Large,195.0,Public,Biotech & Pharmaceuticals,Healthcare & Education,10000000000.0
Data Engineering,4.0,72.0,133.0,102.5,4.4,ny,ca,No,Large,19.0,Public,Internet,Technology,300000000.0
Others,2.0,56.0,91.0,73.5,2.6,pa,pa,Yes,Medium,41.0,Public Service,Colleges & Universities,Healthcare & Education,
Data Science,5.0,95.0,160.0,127.5,3.2,pa,pa,No,,,Private,Staffing & Outsourcing,Finance & Consulting,7500000.0
Data Engineering,2.0,,,,4.8,Other,Other,No,Medium,10.0,Private,IT Services,Technology,37500000.0
Research,2.0,61.0,126.0,93.5,3.6,Other,va,No,Medium,58.0,Public Service,Federal Agencies,Other Services,75000000.0
